batchsize,depth,entangler_operation,have_less_rotations,input_activation_function,is_data_encoding_hardware_efficient,learning_rate,map_type,output_circuit,use_reuploading,dataset,task_id,val_binary_accuracy,val_auc
32,9,cz,False,linear,False,0.0061833299714950645,pairs,mZ,False,banknote-authentication,10093,0.9672008931636811,0.9965874254703522
32,9,cz,False,linear,False,0.03608591865515763,full,mZ,True,wilt,146820,0.9460632801055908,0.5524361878633499
32,9,cz,False,linear,False,0.03985119118145592,pairs,2Z,True,phoneme,9952,0.7004107713699341,0.6760880529880524
32,9,cz,False,linear,False,0.16814863529081103,full,2Z,True,ilpd,9971,0.7169783711433411,0.582009094953537
32,9,cz,False,linear,False,0.17513134222554122,pairs,2Z,True,blood-transfusion-service-center,10101,0.7554054081439971,0.5700951635837554
32,9,cz,False,linear,False,0.18643894928557742,ring,2Z,False,diabetes,37,0.7538790225982666,0.806840455532074
32,9,cz,False,linear,False,0.23679596956921448,ring,mZ,False,breast-w,15,0.7868529975414276,0.9402972102165222
32,9,cz,False,linear,False,0.4438193054755002,pairs,2Z,True,blood-transfusion-service-center,10101,0.7527207255363464,0.5800882875919342
32,9,cz,False,linear,True,0.00010770925731628917,pairs,2Z,True,wilt,146820,0.9373851478099823,0.6726093232631684
32,9,cz,False,linear,True,0.0001744109228493657,ring,mZ,False,blood-transfusion-service-center,10101,0.759333324432373,0.6351135194301605
32,9,cz,False,linear,True,0.0003264698903054674,full,2Z,False,wilt,146820,0.9460632801055908,0.9317694187164307
32,9,cz,False,linear,True,0.0007360425741062448,pairs,mZ,True,diabetes,37,0.6510594606399536,0.6116011440753937
32,9,cz,False,linear,True,0.0008371043703775376,pairs,2Z,True,phoneme,9952,0.8027360141277313,0.8748446762561798
32,9,cz,False,linear,True,0.0009084690881476172,pairs,mZ,False,wilt,146820,0.9448236048221588,0.7287448406219482
32,9,cz,False,linear,True,0.001002197732878758,pairs,mZ,True,phoneme,9952,0.8057047963142395,0.8733512997627259
32,9,cz,False,linear,True,0.0015363733813097559,ring,2Z,True,banknote-authentication,10093,0.9941711664199829,0.9998921513557434
32,9,cz,False,linear,True,0.0017945456568899424,pairs,2Z,True,phoneme,9952,0.8193948030471802,0.8894980013370514
32,9,cz,False,linear,True,0.002153189534768865,ring,mZ,False,phoneme,9952,0.7140973448753357,0.7492187738418579
32,9,cz,False,linear,True,0.006930986517221503,ring,2Z,True,wilt,146820,0.943164712190628,0.9239444017410279
32,9,cz,False,linear,True,0.025797171625835825,pairs,2Z,False,blood-transfusion-service-center,10101,0.7646846830844879,0.7404368758201599
32,9,cz,False,linear,True,0.0908680102289138,ring,mZ,False,banknote-authentication,10093,0.7507246375083924,0.8228373527526855
32,9,cz,False,linear,True,0.11452726523200922,pairs,mZ,True,banknote-authentication,10093,0.9628636419773102,0.9926376700401306
32,9,cz,False,linear,True,0.1491422524877098,ring,mZ,False,breast-w,15,0.8312008261680603,0.9649231672286988
32,9,cz,False,linear,True,0.1902531755130204,ring,mZ,True,phoneme,9952,0.6624840915203094,0.6070974826812744
32,9,cz,False,linear,True,0.23854437577147758,ring,mZ,True,blood-transfusion-service-center,10101,0.7553873836994172,0.627041032910347
32,9,cz,False,linear,True,0.2508140902342769,full,mZ,False,phoneme,9952,0.6637594938278198,0.7437069594860077
32,9,cz,False,linear,True,0.26926014223031597,pairs,2Z,True,wilt,146820,0.6910489618778228,0.6807417929172516
32,9,cz,False,tanh,False,0.0008546445148816052,pairs,2Z,False,ilpd,9971,0.7135593116283416,0.7366575300693512
32,9,cz,False,tanh,False,0.000992875409189564,ring,2Z,False,diabetes,37,0.7538277447223664,0.8212735116481781
32,9,cz,False,tanh,False,0.002828513794724628,ring,mZ,False,blood-transfusion-service-center,10101,0.7647927939891815,0.755942565202713
32,9,cz,False,tanh,False,0.0034452836724474245,pairs,2Z,True,phoneme,9952,0.7751704633235932,0.8228919088840485
32,9,cz,False,tanh,False,0.004254362622618887,ring,mZ,False,phoneme,9952,0.8129167556762695,0.8963738560676575
32,9,cz,False,tanh,False,0.007559807134662568,pairs,2Z,True,blood-transfusion-service-center,10101,0.7660540521144867,0.6733344733715058
32,9,cz,False,tanh,False,0.009265692787410486,full,2Z,False,blood-transfusion-service-center,10101,0.7741261303424836,0.7575507462024689
32,9,cz,False,tanh,False,0.012695829811669999,pairs,mZ,True,wilt,146820,0.921680110692978,0.7770738124847412
32,9,cz,False,tanh,False,0.025414666768874928,ring,mZ,False,wilt,146820,0.955568253993988,0.94619802236557
32,9,cz,False,tanh,False,0.03642389906871256,ring,2Z,False,wilt,146820,0.9477161705493927,0.8541526675224305
32,9,cz,False,tanh,False,0.04613920629232953,pairs,2Z,True,blood-transfusion-service-center,10101,0.7754414439201355,0.6955939829349518
32,9,cz,False,tanh,False,0.11681880501059792,ring,2Z,False,wilt,146820,0.3140637017786503,0.7144827961921691
32,9,cz,False,tanh,False,0.235042517553272,full,2Z,True,phoneme,9952,0.7029992520809174,0.5299842238426209
32,9,cz,False,tanh,True,0.00012103403397319529,ring,mZ,False,diabetes,37,0.6510594606399536,0.7826068341732025
32,9,cz,False,tanh,True,0.0001835560394013739,pairs,2Z,False,blood-transfusion-service-center,10101,0.7620540499687195,0.7228041529655457
32,9,cz,False,tanh,True,0.00022293886001968234,ring,2Z,False,blood-transfusion-service-center,10101,0.7620540499687195,0.7353371202945709
32,9,cz,False,tanh,True,0.0003322999841159181,ring,2Z,True,wilt,146820,0.9646613001823425,0.9563686728477478
32,9,cz,False,tanh,True,0.00033934769171426555,pairs,mZ,False,phoneme,9952,0.7424159646034241,0.771246862411499
32,9,cz,False,tanh,True,0.000566400384656251,ring,2Z,False,wilt,146820,0.9491628706455231,0.985549122095108
32,9,cz,False,tanh,True,0.0010084162772209058,pairs,2Z,True,banknote-authentication,10093,0.9978102207183838,0.9999568700790405
32,9,cz,False,tanh,True,0.002014403326386237,full,2Z,True,breast-w,15,0.9656935691833496,0.9901904940605164
32,9,cz,False,tanh,True,0.002344836625744261,ring,mZ,True,diabetes,37,0.6757518768310546,0.7489672422409057
32,9,cz,False,tanh,True,0.00807619205527013,full,mZ,True,diabetes,37,0.6915071785449982,0.7502222239971161
32,9,cz,False,tanh,True,0.014732077382136189,ring,mZ,True,wilt,146820,0.9842940926551819,0.987321412563324
32,9,cz,False,tanh,True,0.04893078981233655,full,2Z,True,wilt,146820,0.9803676247596741,0.982268625497818
32,9,cz,False,tanh,True,0.06772278039109687,pairs,2Z,False,banknote-authentication,10093,0.8994604885578156,0.9757749915122986
32,9,cz,False,tanh,True,0.07319832409600566,pairs,mZ,False,phoneme,9952,0.6076696127653122,0.6912308812141419
32,9,cz,False,tanh,True,0.12772511017034424,pairs,2Z,True,wilt,146820,0.8753944039344788,0.7786662757396698
32,9,cz,False,tanh,True,0.25516643071644446,full,mZ,True,banknote-authentication,10093,0.9030043303966522,0.9772371351718903
32,9,cz,True,linear,False,0.00010220779728069178,full,2Z,True,blood-transfusion-service-center,10101,0.7526486396789551,0.5511409282684326
32,9,cz,True,linear,False,0.0004593031106053943,ring,mZ,True,banknote-authentication,10093,0.5940019071102143,0.6444169223308563
32,9,cz,True,linear,False,0.0005980791449732885,ring,2Z,True,ilpd,9971,0.7135593116283416,0.4984648436307907
32,9,cz,True,linear,False,0.0018624879438099195,pairs,mZ,True,breast-w,15,0.6595031142234802,0.7726817607879639
32,9,cz,True,linear,False,0.002157879711022367,ring,mZ,False,blood-transfusion-service-center,10101,0.7621081113815308,0.7174377858638763
32,9,cz,True,linear,False,0.002503302904883461,ring,2Z,False,banknote-authentication,10093,0.9905215322971344,0.9999568581581115
32,9,cz,True,linear,False,0.003186062649358151,pairs,2Z,True,banknote-authentication,10093,0.7165238559246063,0.7733148515224457
32,9,cz,True,linear,False,0.006985931615044729,full,2Z,True,phoneme,9952,0.7041086494922638,0.5777749419212341
32,9,cz,True,linear,False,0.05505886618799718,pairs,mZ,True,wilt,146820,0.9460632801055908,0.5605609953403473
32,9,cz,True,linear,False,0.09674685616688851,ring,2Z,False,banknote-authentication,10093,0.9846768200397491,0.9995904505252838
32,9,cz,True,linear,True,0.0004482271687533078,full,2Z,False,wilt,146820,0.945650053024292,0.6538949549198151
32,9,cz,True,linear,True,0.0008824248590763168,full,mZ,True,ilpd,9971,0.7135593116283416,0.5328477174043655
32,9,cz,True,linear,True,0.0012943527421927746,pairs,mZ,False,phoneme,9952,0.7017039835453034,0.7405002057552338
32,9,cz,True,linear,True,0.003846122043104192,full,2Z,False,breast-w,15,0.9599792897701264,0.989228218793869
32,9,cz,True,linear,True,0.004133869788160984,ring,mZ,False,breast-w,15,0.7968736946582794,0.9497352242469788
32,9,cz,True,linear,True,0.004192499035534482,pairs,2Z,True,phoneme,9952,0.8221753299236297,0.8916666269302368
32,9,cz,True,linear,True,0.0052224277324904415,ring,2Z,False,wilt,146820,0.9460632801055908,0.8097945809364319
32,9,cz,True,linear,True,0.00836121665410178,ring,mZ,True,breast-w,15,0.8297308444976806,0.9699823975563049
32,9,cz,True,linear,True,0.010589703943529264,full,2Z,False,blood-transfusion-service-center,10101,0.7634054005146027,0.7260291099548339
32,9,cz,True,linear,True,0.014399619225104531,pairs,2Z,True,blood-transfusion-service-center,10101,0.776774775981903,0.7141669392585754
32,9,cz,True,linear,True,0.05494035573342696,ring,mZ,True,ilpd,9971,0.7238749206066132,0.6374287903308868
32,9,cz,True,linear,True,0.09952254073975975,pairs,mZ,True,banknote-authentication,10093,0.9978102266788482,0.9999568581581115
32,9,cz,True,linear,True,0.10520657757263266,pairs,mZ,True,breast-w,15,0.8253830134868622,0.9728216826915741
32,9,cz,True,linear,True,0.1255133511484153,ring,mZ,True,diabetes,37,0.7083219468593598,0.7546609699726105
32,9,cz,True,linear,True,0.12627638030350313,ring,mZ,True,banknote-authentication,10093,0.9905321061611175,0.9998166620731354
32,9,cz,True,linear,True,0.25433733152112004,pairs,mZ,True,blood-transfusion-service-center,10101,0.7714594542980194,0.6413341462612152
32,9,cz,True,linear,True,0.3251087274939979,full,2Z,False,ilpd,9971,0.7135593116283416,0.7066757202148437
32,9,cz,True,linear,True,0.49703350718598954,pairs,2Z,False,blood-transfusion-service-center,10101,0.766108101606369,0.6408124029636383
32,9,cz,True,tanh,False,0.00012718376525878292,full,mZ,True,wilt,146820,0.9415178179740906,0.5853363156318665
32,9,cz,True,tanh,False,0.0004128072232168627,pairs,mZ,False,banknote-authentication,10093,0.8995239615440369,0.9855232298374176
32,9,cz,True,tanh,False,0.000419632499048422,ring,2Z,False,phoneme,9952,0.7746152520179749,0.8682757437229156
32,9,cz,True,tanh,False,0.0008147894061824091,pairs,mZ,False,phoneme,9952,0.7838642477989197,0.8749661564826965
32,9,cz,True,tanh,False,0.0010278383576522382,ring,2Z,True,wilt,146820,0.9355247855186463,0.70339035987854
32,9,cz,True,tanh,False,0.0011461826306370614,pairs,2Z,False,ilpd,9971,0.7135593116283416,0.738676917552948
32,9,cz,True,tanh,False,0.001247247055799927,ring,mZ,True,phoneme,9952,0.706331217288971,0.682445865869522
32,9,cz,True,tanh,False,0.0014148838341098606,pairs,2Z,True,blood-transfusion-service-center,10101,0.7526306331157684,0.6158984005451202
32,9,cz,True,tanh,False,0.0030544215058913504,full,2Z,False,phoneme,9952,0.8308677315711975,0.9063433885574341
32,9,cz,True,tanh,False,0.004373496255531809,pairs,mZ,False,wilt,146820,0.9760296404361725,0.987220722436905
32,9,cz,True,tanh,False,0.005942176108298556,ring,2Z,True,phoneme,9952,0.7327969491481781,0.7498552918434143
32,9,cz,True,tanh,False,0.017739958930853027,ring,mZ,False,blood-transfusion-service-center,10101,0.7714774787425995,0.7505934059619903
32,9,cz,True,tanh,False,0.10383466774849279,full,2Z,True,wilt,146820,0.9411028683185577,0.576260969042778
32,9,cz,True,tanh,False,0.15676507533369238,full,2Z,True,banknote-authentication,10093,0.6260763764381408,0.6779486894607544
32,9,cz,True,tanh,False,0.19601623019753558,ring,mZ,True,phoneme,9952,0.7074389040470124,0.5530990302562714
32,9,cz,True,tanh,False,0.19924512467074254,pairs,2Z,False,phoneme,9952,0.5188782751560211,0.6416818648576736
32,9,cz,True,tanh,False,0.2301649384435251,full,2Z,False,blood-transfusion-service-center,10101,0.7674054026603698,0.711796236038208
32,9,cz,True,tanh,False,0.33585841573736214,pairs,2Z,False,wilt,146820,0.553008483350277,0.6948148369789123
32,9,cz,True,tanh,False,0.3377745702296607,full,2Z,True,ilpd,9971,0.7187609553337098,0.5501493573188782
32,9,cz,True,tanh,False,0.4440324628462229,ring,mZ,False,wilt,146820,0.5478761374950409,0.6397426724433899
32,9,cz,True,tanh,False,0.4956835373739293,full,2Z,False,ilpd,9971,0.7083869040012359,0.5733573317527771
32,9,cz,True,tanh,True,0.00015021844029555252,full,mZ,True,breast-w,15,0.6552174091339111,0.9607471525669098
32,9,cz,True,tanh,True,0.0005051303719093585,pairs,2Z,True,ilpd,9971,0.7169491410255432,0.6937986731529235
32,9,cz,True,tanh,True,0.0011834526679037984,ring,2Z,True,breast-w,15,0.9556728720664978,0.9876140058040619
32,9,cz,True,tanh,True,0.0013243034826551747,full,2Z,False,ilpd,9971,0.7135593116283416,0.7402363240718841
32,9,cz,True,tanh,True,0.003655166828007469,ring,mZ,False,phoneme,9952,0.7470380663871765,0.7939543843269348
32,9,cz,True,tanh,True,0.006205551069976264,full,2Z,False,diabetes,37,0.6810150384902954,0.6922151029109955
32,9,cz,True,tanh,True,0.013785358158812992,pairs,mZ,True,phoneme,9952,0.838640707731247,0.9089118897914886
32,9,cz,True,tanh,True,0.05980169378758641,ring,2Z,True,breast-w,15,0.9570600271224976,0.9877490401268005
32,9,cz,True,tanh,True,0.07673689077508798,pairs,mZ,False,diabetes,37,0.6758373200893402,0.6934387385845184
32,9,cz,True,tanh,True,0.17080035904400076,full,mZ,False,phoneme,9952,0.5577031552791596,0.6471663236618042
32,9,cz,True,tanh,True,0.24634990311145102,full,mZ,True,banknote-authentication,10093,0.9905109524726867,0.999158751964569
32,9,sqiswap,False,linear,False,0.00015398625075385778,ring,2Z,False,diabetes,37,0.6510594606399536,0.7870883166790008
32,9,sqiswap,False,linear,False,0.0005348127647292526,pairs,mZ,True,ilpd,9971,0.7135593116283416,0.549602997303009
32,9,sqiswap,False,linear,False,0.0005535397615154733,ring,mZ,True,phoneme,9952,0.7041093289852143,0.6038902640342713
32,9,sqiswap,False,linear,False,0.0015097513338312857,pairs,mZ,True,banknote-authentication,10093,0.838162487745285,0.917690759897232
32,9,sqiswap,False,linear,False,0.004022895550550422,full,mZ,False,breast-w,15,0.6623395502567291,0.9719613790512085
32,9,sqiswap,False,linear,False,0.004594237719766285,ring,2Z,False,breast-w,15,0.9685300171375275,0.9917899787425994
32,9,sqiswap,False,linear,False,0.013588550698725204,pairs,2Z,True,breast-w,15,0.7538509368896484,0.8744134783744812
32,9,sqiswap,False,linear,False,0.015630389727691485,full,2Z,True,wilt,146820,0.9446169912815094,0.5801758587360382
32,9,sqiswap,False,linear,False,0.026097130278085554,pairs,2Z,True,wilt,146820,0.8803441047668457,0.6726498126983642
32,9,sqiswap,False,linear,False,0.042005471672793206,ring,2Z,False,ilpd,9971,0.7342489898204804,0.7332220017910004
32,9,sqiswap,False,linear,False,0.20987616097197567,full,mZ,True,wilt,146820,0.9460632801055908,0.5462091505527497
32,9,sqiswap,False,linear,True,0.0001030197473845228,ring,2Z,False,breast-w,15,0.7654451310634613,0.9865426063537598
32,9,sqiswap,False,linear,True,0.00015548426900061484,ring,mZ,True,blood-transfusion-service-center,10101,0.7660540521144867,0.631581825017929
32,9,sqiswap,False,linear,True,0.00039107266546573185,pairs,2Z,True,blood-transfusion-service-center,10101,0.762054055929184,0.6572783887386322
32,9,sqiswap,False,linear,True,0.0009306533531949566,ring,2Z,False,breast-w,15,0.9513457477092743,0.9861329615116119
32,9,sqiswap,False,linear,True,0.0015460661237468474,ring,mZ,True,banknote-authentication,10093,0.9890616774559021,0.99952712059021
32,9,sqiswap,False,linear,True,0.002147404251558913,full,mZ,True,breast-w,15,0.6566459774971009,0.9542901515960693
32,9,sqiswap,False,linear,True,0.007092653974778539,full,mZ,False,wilt,146820,0.9435839295387268,0.7867630124092102
32,9,sqiswap,False,linear,True,0.0112998953257226,pairs,mZ,True,blood-transfusion-service-center,10101,0.776864868402481,0.7141612350940705
32,9,sqiswap,False,linear,True,0.020298001923355492,pairs,2Z,False,blood-transfusion-service-center,10101,0.7687027037143708,0.741004478931427
32,9,sqiswap,False,linear,True,0.020531028828829734,pairs,mZ,True,blood-transfusion-service-center,10101,0.7767747819423676,0.6992202699184418
32,9,sqiswap,False,linear,True,0.026352199543938654,full,2Z,False,diabetes,37,0.7317498207092286,0.8030612528324127
32,9,sqiswap,False,linear,True,0.02809360671862283,ring,2Z,True,diabetes,37,0.6549726605415345,0.6494971573352813
32,9,sqiswap,False,linear,True,0.14622797853670377,ring,mZ,True,blood-transfusion-service-center,10101,0.770072078704834,0.6429222673177719
32,9,sqiswap,False,linear,True,0.17071498890584003,ring,mZ,True,banknote-authentication,10093,0.8878715753555297,0.948172003030777
32,9,sqiswap,False,linear,True,0.2512024496730363,full,mZ,True,blood-transfusion-service-center,10101,0.7540000021457672,0.6114293038845062
32,9,sqiswap,False,tanh,False,0.0003745965856275962,ring,2Z,False,diabetes,37,0.6784347295761108,0.8239772140979766
32,9,sqiswap,False,tanh,False,0.0005253531974506508,full,2Z,False,blood-transfusion-service-center,10101,0.7647387325763703,0.741294002532959
32,9,sqiswap,False,tanh,False,0.0009698444966270068,ring,mZ,True,phoneme,9952,0.7394581377506256,0.7520833730697631
32,9,sqiswap,False,tanh,False,0.001879526145892024,ring,mZ,True,breast-w,15,0.6552174091339111,0.822745406627655
32,9,sqiswap,False,tanh,False,0.004580599865621252,full,2Z,True,breast-w,15,0.715279507637024,0.8098659336566925
32,9,sqiswap,False,tanh,False,0.0051415153127238825,pairs,mZ,False,phoneme,9952,0.7879400312900543,0.8755123913288116
32,9,sqiswap,False,tanh,False,0.0052690521647446795,pairs,mZ,True,banknote-authentication,10093,0.9839839339256287,0.997084379196167
32,9,sqiswap,False,tanh,False,0.03176614319957345,ring,2Z,False,phoneme,9952,0.7376155197620392,0.777265989780426
32,9,sqiswap,False,tanh,False,0.032905543703943635,full,2Z,True,phoneme,9952,0.7022540628910064,0.6358191430568695
32,9,sqiswap,False,tanh,False,0.04734550167924671,ring,mZ,False,wilt,146820,0.9161041498184204,0.7742519438266754
32,9,sqiswap,False,tanh,False,0.07004622344608596,full,mZ,False,ilpd,9971,0.7187025010585785,0.520344415307045
32,9,sqiswap,False,tanh,False,0.16185954862260726,ring,2Z,True,ilpd,9971,0.7187317252159119,0.5693276405334473
32,9,sqiswap,False,tanh,True,0.00012166324972046065,pairs,2Z,False,wilt,146820,0.9460632801055908,0.8814794778823852
32,9,sqiswap,False,tanh,True,0.00012199257701929459,full,mZ,False,diabetes,37,0.6510594606399536,0.786441570520401
32,9,sqiswap,False,tanh,True,0.00015301280597877813,pairs,mZ,True,blood-transfusion-service-center,10101,0.7660540521144867,0.6779297113418579
32,9,sqiswap,False,tanh,True,0.00022166953242223637,full,2Z,False,breast-w,15,0.914182186126709,0.9883629858493805
32,9,sqiswap,False,tanh,True,0.0012541620748669428,full,mZ,True,diabetes,37,0.6615003407001495,0.7324287712574005
32,9,sqiswap,False,tanh,True,0.001574403565904755,ring,mZ,False,phoneme,9952,0.7438947021961212,0.7778168678283691
32,9,sqiswap,False,tanh,True,0.005080997962324147,full,mZ,False,phoneme,9952,0.7457458734512329,0.7795807540416717
32,9,sqiswap,False,tanh,True,0.006279821063996117,ring,mZ,True,banknote-authentication,10093,1.0,1.000000011920929
32,9,sqiswap,False,tanh,True,0.007082443888021651,full,mZ,True,wilt,146820,0.9838830173015595,0.9860387563705444
32,9,sqiswap,False,tanh,True,0.01952969465286349,ring,mZ,False,phoneme,9952,0.7448209762573242,0.7583808124065399
32,9,sqiswap,False,tanh,True,0.026578200561521242,full,mZ,True,diabetes,37,0.6680451095104217,0.720257830619812
32,9,sqiswap,False,tanh,True,0.036620711548645435,full,2Z,True,blood-transfusion-service-center,10101,0.7874594569206238,0.7333906829357147
32,9,sqiswap,True,linear,False,0.0009045977975541974,pairs,2Z,False,wilt,146820,0.9429640948772431,0.9357839047908783
32,9,sqiswap,True,linear,False,0.0015560165679662159,pairs,mZ,False,blood-transfusion-service-center,10101,0.768738740682602,0.728417044878006
32,9,sqiswap,True,linear,False,0.0015760082355865,ring,mZ,False,wilt,146820,0.9454434394836426,0.8811713993549347
32,9,sqiswap,True,linear,False,0.001885056666665792,ring,mZ,True,banknote-authentication,10093,0.6748968601226807,0.7271619319915772
32,9,sqiswap,True,linear,False,0.002417048698695247,ring,2Z,True,phoneme,9952,0.7054035782814025,0.5793124914169312
32,9,sqiswap,True,linear,False,0.005694011978366581,pairs,mZ,True,phoneme,9952,0.7063295006752014,0.5834695279598237
32,9,sqiswap,True,linear,False,0.008824528164316914,ring,2Z,False,ilpd,9971,0.7187901735305786,0.6945468962192536
32,9,sqiswap,True,linear,False,0.010159098094219415,full,2Z,False,wilt,146820,0.9541266798973084,0.9538189589977264
32,9,sqiswap,True,linear,False,0.02490752968813059,pairs,2Z,True,diabetes,37,0.6510594606399536,0.48333618342876433
32,9,sqiswap,True,linear,False,0.031188324270726073,pairs,2Z,False,wilt,146820,0.9501972019672393,0.9467717587947846
32,9,sqiswap,True,linear,False,0.07417290641226348,pairs,2Z,True,banknote-authentication,10093,0.669803237915039,0.7129903793334961
32,9,sqiswap,True,linear,False,0.08481375212606866,ring,mZ,True,phoneme,9952,0.7066991865634918,0.5276521503925323
32,9,sqiswap,True,linear,False,0.13481007475450646,ring,2Z,True,phoneme,9952,0.7059591352939606,0.5297068595886231
32,9,sqiswap,True,linear,True,0.00013192528322777158,full,mZ,True,ilpd,9971,0.7135593116283416,0.5149106413125992
32,9,sqiswap,True,linear,True,0.00014616385788265667,pairs,mZ,True,banknote-authentication,10093,0.7267745733261108,0.949355149269104
32,9,sqiswap,True,linear,True,0.0002777291974527569,ring,2Z,True,ilpd,9971,0.7135593116283416,0.46112848818302155
32,9,sqiswap,True,linear,True,0.00028120223244767703,pairs,mZ,False,ilpd,9971,0.7135593116283416,0.5145042389631271
32,9,sqiswap,True,linear,True,0.0022973383408340484,pairs,2Z,True,diabetes,37,0.6666609704494476,0.6845854699611664
32,9,sqiswap,True,linear,True,0.0198407425300567,pairs,mZ,True,breast-w,15,0.7439544558525085,0.9620060801506043
32,9,sqiswap,True,linear,True,0.03268576996732253,ring,2Z,True,banknote-authentication,10093,0.9992700755596161,1.0000000238418578
32,9,sqiswap,True,linear,True,0.04485370292332393,ring,mZ,True,diabetes,37,0.6523752510547638,0.6181823313236237
32,9,sqiswap,True,linear,True,0.058610306921747006,pairs,mZ,False,phoneme,9952,0.6891206324100494,0.6608239471912384
32,9,sqiswap,True,linear,True,0.14899446306897615,full,mZ,False,ilpd,9971,0.7135593116283416,0.526489594578743
32,9,sqiswap,True,linear,True,0.19474328450863182,ring,mZ,False,blood-transfusion-service-center,10101,0.7539639592170715,0.5692581176757813
32,9,sqiswap,True,tanh,False,0.0001491521422146415,full,2Z,True,wilt,146820,0.9386239588260651,0.5840884804725647
32,9,sqiswap,True,tanh,False,0.00038451531543750347,pairs,2Z,True,ilpd,9971,0.7135593116283416,0.5372306823730468
32,9,sqiswap,True,tanh,False,0.0020124851719697545,ring,mZ,False,blood-transfusion-service-center,10101,0.7727927923202514,0.7499168574810028
32,9,sqiswap,True,tanh,False,0.0020559470193489936,full,mZ,True,diabetes,37,0.6510594606399536,0.5107692331075668
32,9,sqiswap,True,tanh,False,0.0053161382949582945,full,2Z,False,phoneme,9952,0.8369730174541473,0.9097568333148957
32,9,sqiswap,True,tanh,False,0.006903140242053945,pairs,mZ,False,phoneme,9952,0.8164332270622253,0.8951919198036193
32,9,sqiswap,True,tanh,False,0.02536716913839205,ring,mZ,False,blood-transfusion-service-center,10101,0.782126122713089,0.7646514177322388
32,9,sqiswap,True,tanh,False,0.09998495696955662,ring,2Z,True,breast-w,15,0.7239130556583404,0.7699402987957
32,9,sqiswap,True,tanh,False,0.20446319627350912,ring,2Z,True,diabetes,37,0.6549555659294128,0.5452207952737809
32,9,sqiswap,True,tanh,False,0.34210115488474263,full,2Z,False,diabetes,37,0.6758714973926544,0.6371866166591644
32,9,sqiswap,True,tanh,True,0.0003374869649647332,full,2Z,True,blood-transfusion-service-center,10101,0.7700900852680206,0.728895777463913
32,9,sqiswap,True,tanh,True,0.0003716555730630651,full,2Z,True,blood-transfusion-service-center,10101,0.7728108048439026,0.7235380172729492
32,9,sqiswap,True,tanh,True,0.00040274352932968767,ring,2Z,False,ilpd,9971,0.7135593116283416,0.7182161509990692
32,9,sqiswap,True,tanh,True,0.00045239337605035854,pairs,2Z,True,ilpd,9971,0.7135593116283416,0.6092538505792617
32,9,sqiswap,True,tanh,True,0.0007736063352589444,full,mZ,True,diabetes,37,0.6536568641662598,0.7054017126560211
32,9,sqiswap,True,tanh,True,0.0009044451862711207,full,2Z,True,blood-transfusion-service-center,10101,0.7688108086585999,0.7376848816871643
32,9,sqiswap,True,tanh,True,0.0014474497510921563,pairs,2Z,True,phoneme,9952,0.8329033970832824,0.9085991382598877
32,9,sqiswap,True,tanh,True,0.003928701281636338,full,2Z,True,diabetes,37,0.6836466193199158,0.7183019936084747
32,9,sqiswap,True,tanh,True,0.008319024313908694,pairs,2Z,True,breast-w,15,0.9542028903961182,0.9912737011909485
32,9,sqiswap,True,tanh,True,0.04785386115382441,ring,2Z,False,phoneme,9952,0.7129900097846985,0.7181130886077881
32,9,sqiswap,True,tanh,True,0.10510486934684676,pairs,2Z,True,blood-transfusion-service-center,10101,0.7847567617893219,0.7472623646259308
32,9,sqiswap,True,tanh,True,0.40320251912007044,full,2Z,False,banknote-authentication,10093,0.6225431144237519,0.8962819278240204
32,10,cz,False,linear,False,0.00013892787600903447,full,mZ,False,blood-transfusion-service-center,10101,0.7647207140922546,0.6240540146827698
32,10,cz,False,linear,False,0.00016152208058494192,full,2Z,True,wilt,146820,0.9342829823493958,0.5448089957237243
32,10,cz,False,linear,False,0.0002483920248570216,ring,2Z,True,diabetes,37,0.6536568641662598,0.5256110966205597
32,10,cz,False,linear,False,0.00202748731533656,full,mZ,False,wilt,146820,0.941925048828125,0.9239987552165985
32,10,cz,False,linear,False,0.002076652945718637,full,2Z,False,blood-transfusion-service-center,10101,0.7688108086585999,0.7161993861198426
32,10,cz,False,linear,False,0.0021650998075210376,ring,2Z,True,breast-w,15,0.7453209102153778,0.9312125504016876
32,10,cz,False,linear,False,0.00283110409195815,ring,2Z,False,diabetes,37,0.7409090876579285,0.80951709151268
32,10,cz,False,linear,False,0.0029170026187357555,full,2Z,False,banknote-authentication,10093,0.9890828371047974,0.9986472249031066
32,10,cz,False,linear,False,0.005067388333477799,pairs,2Z,False,phoneme,9952,0.7901523292064667,0.878581827878952
32,10,cz,False,linear,False,0.0288062463720527,full,mZ,False,banknote-authentication,10093,0.9620913982391357,0.9950282037258148
32,10,cz,False,linear,False,0.053123679215448485,pairs,mZ,True,banknote-authentication,10093,0.6800592422485352,0.7609637558460236
32,10,cz,False,linear,False,0.07598439859205779,ring,mZ,True,phoneme,9952,0.7065140008926392,0.527511540055275
32,10,cz,False,linear,False,0.15258551332901196,full,mZ,False,blood-transfusion-service-center,10101,0.7579999983310699,0.6061632812023163
32,10,cz,False,linear,True,0.00012140613332790886,full,2Z,True,breast-w,15,0.6552174091339111,0.9569950044155121
32,10,cz,False,linear,True,0.00013116422957977063,full,2Z,True,ilpd,9971,0.7135593116283416,0.47063991129398347
